epoch,FinRecoModel_1_loss,FinRecoModel_2_loss,FinRecoModel_loss,loss
0,0.6006885766983032,0.4900454580783844,0.5586428046226501,1.6493771076202393
1,0.4761037826538086,0.4833332300186157,0.5046400427818298,1.4640768766403198
2,0.5019811987876892,0.5159347057342529,0.5182941555976868,1.5362098217010498
3,0.5052632689476013,0.5166131258010864,0.48940762877464294,1.511284351348877
4,0.4853091835975647,0.513153612613678,0.5070231556892395,1.5054861307144165
5,0.49826744198799133,0.5168006420135498,0.4888153374195099,1.5038833618164062
6,0.49919062852859497,0.49937912821769714,0.5130953192710876,1.5116652250289917
7,0.4776882231235504,0.4937044382095337,0.5185573697090149,1.4899500608444214
8,0.4986872375011444,0.5048714876174927,0.49847549200057983,1.5020347833633423
9,0.505068838596344,0.5113663077354431,0.4937243163585663,1.5101592540740967
10,0.4977964460849762,0.5018744468688965,0.5047289133071899,1.5043998956680298
11,0.4984907805919647,0.4991109073162079,0.49807417392730713,1.4956756830215454
12,0.5012733936309814,0.49991998076438904,0.5057938098907471,1.5069875717163086
13,0.5152214765548706,0.49555468559265137,0.49818021059036255,1.5089564323425293
14,0.4979664087295532,0.5070813298225403,0.5017375946044922,1.5067856311798096
15,0.4967351257801056,0.5028271079063416,0.5037612915039062,1.5033236742019653
16,0.5009469389915466,0.5005261898040771,0.5003745555877686,1.5018478631973267
17,0.4997209310531616,0.5006577968597412,0.5001567006111145,1.5005357265472412
18,0.49980446696281433,0.4999457895755768,0.5000916123390198,1.4998414516448975
19,0.49960535764694214,0.5003470778465271,0.5001413226127625,1.5000938177108765
