epoch,FaceRecoModel_1_loss,FaceRecoModel_2_loss,FaceRecoModel_loss,loss
0,0.5000131726264954,0.5001302361488342,0.49994492530822754,1.5000882148742676
1,0.5000271201133728,0.50001460313797,0.4999241232872009,1.499965786933899
2,0.4999665319919586,0.5000255107879639,0.5000612735748291,1.5000532865524292
3,0.5000097751617432,0.49994003772735596,0.5000445246696472,1.4999943971633911
4,0.49986931681632996,0.49997371435165405,0.5000072717666626,1.4998502731323242
