epoch,FinRecoModel_1_loss,FinRecoModel_2_loss,FinRecoModel_loss,loss
0,0.49213382601737976,0.49216020107269287,0.5075324177742004,1.4918264150619507
1,0.5221598148345947,0.5128656029701233,0.49454471468925476,1.5295705795288086
2,0.5052869319915771,0.5028651356697083,0.502199113368988,1.5103511810302734
3,0.5000842213630676,0.4946988821029663,0.5008674263954163,1.4956507682800293
4,0.5003526210784912,0.5012803673744202,0.5011689066886902,1.5028021335601807
5,0.4972206652164459,0.49851661920547485,0.5018778443336487,1.4976152181625366
6,0.5016492009162903,0.49657881259918213,0.49706605076789856,1.495294213294983
7,0.5021811723709106,0.5080515146255493,0.5036188364028931,1.513851523399353
8,0.50123530626297,0.500805675983429,0.5009670853614807,1.5030081272125244
9,0.4999174475669861,0.5001431107521057,0.5000524520874023,1.500112771987915
10,0.5004904866218567,0.4995579421520233,0.5001257658004761,1.5001741647720337
11,0.49973922967910767,0.5003039836883545,0.4999749958515167,1.5000182390213013
12,0.5001892447471619,0.49993351101875305,0.5001567006111145,1.500279426574707
13,0.5002772808074951,0.4996074140071869,0.5000563859939575,1.4999412298202515
14,0.4999310076236725,0.4995971620082855,0.5000661611557007,1.4995942115783691
15,0.4999707341194153,0.5007426142692566,0.49996763467788696,1.500680923461914
16,0.49975302815437317,0.5002225637435913,0.5000550150871277,1.500030517578125
17,0.5001344680786133,0.49989786744117737,0.49977657198905945,1.4998090267181396
18,0.5002306699752808,0.49937963485717773,0.500005841255188,1.4996161460876465
19,0.4994261562824249,0.4995252192020416,0.4985754191875458,1.4975266456604004
20,0.500565230846405,0.4988941252231598,0.5043897032737732,1.5038491487503052
21,0.5003929138183594,0.5013877153396606,0.49935847520828247,1.5011389255523682
22,0.4992184638977051,0.5029025077819824,0.4988488256931305,1.5009697675704956
23,0.4991237223148346,0.5009182691574097,0.4999396800994873,1.4999816417694092
24,0.4984872043132782,0.5006996393203735,0.49652600288391113,1.4957131147384644
25,0.5079953670501709,0.4603056311607361,0.5043814182281494,1.472682237625122
26,0.46634411811828613,0.5237932801246643,0.5170154571533203,1.5071531534194946
27,0.5199925303459167,0.48846811056137085,0.5106522440910339,1.5191127061843872
28,0.5032315850257874,0.5106432437896729,0.5017482042312622,1.515622854232788
29,0.49990129470825195,0.5015715956687927,0.4994581937789917,1.5009311437606812
30,0.4998898506164551,0.5007922053337097,0.5007664561271667,1.5014485120773315
31,0.5005456209182739,0.499724805355072,0.4995136857032776,1.4997841119766235
32,0.5010655522346497,0.4999777674674988,0.49987688660621643,1.500920057296753
33,0.49899330735206604,0.49919238686561584,0.4991971254348755,1.497382640838623
34,0.5002614259719849,0.5001221299171448,0.5017896890640259,1.5021733045578003
35,0.501124382019043,0.4999788999557495,0.499442458152771,1.500545859336853
36,0.5004847645759583,0.4996049702167511,0.49968409538269043,1.4997737407684326
37,0.49988535046577454,0.49972251057624817,0.4996500313282013,1.499258041381836
38,0.5001715421676636,0.49912604689598083,0.49780839681625366,1.4971060752868652
39,0.5016822814941406,0.5026668310165405,0.49873846769332886,1.5030877590179443
40,0.5016757249832153,0.4984208345413208,0.4990626275539398,1.4991592168807983
41,0.5005237460136414,0.5004445314407349,0.4983198940753937,1.4992882013320923
42,0.5031424760818481,0.49786561727523804,0.49841657280921936,1.4994245767593384
43,0.5013761520385742,0.5038110017776489,0.5013405084609985,1.5065275430679321
44,0.4997505843639374,0.501003086566925,0.500876247882843,1.5016298294067383
45,0.5000912547111511,0.5005427598953247,0.5000177025794983,1.5006517171859741
46,0.4999120533466339,0.49999314546585083,0.5002145171165466,1.500119686126709
47,0.5003025531768799,0.5005397200584412,0.4993468225002289,1.5001890659332275
48,0.49979203939437866,0.5001311302185059,0.4995233714580536,1.4994463920593262
49,0.5004083514213562,0.5007532835006714,0.5004462003707886,1.501607894897461
