epoch,loss
0,0.24200518429279327
1,0.24223366379737854
2,0.24251091480255127
3,0.23898299038410187
4,0.24468883872032166
5,0.24213047325611115
6,0.24434825778007507
7,0.24089019000530243
8,0.2406477928161621
9,0.24381080269813538
10,0.24254202842712402
11,0.23686917126178741
12,0.24294991791248322
13,0.23752613365650177
14,0.24414901435375214
15,0.23702144622802734
16,0.24706292152404785
17,0.23779430985450745
18,0.24235990643501282
19,0.2425830364227295
