epoch,loss
0,0.24031341075897217
1,0.24062155187129974
2,0.24142897129058838
3,0.2403520941734314
4,0.24207065999507904
5,0.24230283498764038
6,0.24264417588710785
7,0.24110795557498932
8,0.2426544427871704
9,0.24129992723464966
10,0.24040482938289642
11,0.242168128490448
12,0.24183790385723114
13,0.24019691348075867
14,0.24422425031661987
15,0.24263672530651093
16,0.24055998027324677
17,0.24028101563453674
18,0.24004259705543518
19,0.23986788094043732
