epoch,FinRecoModel_1_loss,FinRecoModel_2_loss,FinRecoModel_loss,loss
0,0.5000123381614685,0.5000429749488831,0.5000125765800476,1.5000677108764648
1,0.5000085234642029,0.4999983310699463,0.5000086426734924,1.5000156164169312
2,0.4999893307685852,0.5000178217887878,0.5000270009040833,1.500033974647522
3,0.49999764561653137,0.49999892711639404,0.4999953806400299,1.4999922513961792
4,0.5000147819519043,0.49995267391204834,0.5000356435775757,1.5000030994415283
5,0.49999362230300903,0.5000778436660767,0.4999738335609436,1.5000451803207397
6,0.5000179409980774,0.49993830919265747,0.49997738003730774,1.4999334812164307
7,0.49998709559440613,0.5000247359275818,0.5000277161598206,1.5000396966934204
8,0.5000729560852051,0.5000448822975159,0.5000824928283691,1.5002003908157349
9,0.5000201463699341,0.49999383091926575,0.4999924600124359,1.5000065565109253
10,0.5000331401824951,0.4999973177909851,0.5000389814376831,1.5000693798065186
11,0.49998995661735535,0.5000116229057312,0.4999963343143463,1.4999977350234985
12,0.5000168681144714,0.49998122453689575,0.49994224309921265,1.4999403953552246
13,0.5001283884048462,0.49992725253105164,0.5000689625740051,1.500124454498291
14,0.500027060508728,0.5000263452529907,0.5000002384185791,1.5000537633895874
15,0.500002920627594,0.5000097751617432,0.499985009431839,1.4999977350234985
16,0.5000026226043701,0.49997955560684204,0.4999839663505554,1.4999661445617676
17,0.4999828040599823,0.500031054019928,0.49994540214538574,1.4999592304229736
18,0.5000334978103638,0.4999481439590454,0.5000430941581726,1.5000249147415161
19,0.49994295835494995,0.5000414848327637,0.5000089406967163,1.4999934434890747
20,0.5000255107879639,0.49994781613349915,0.49998778104782104,1.4999611377716064
21,0.5001335144042969,0.4999769628047943,0.49988868832588196,1.4999992847442627
22,0.5002287030220032,0.5000868439674377,0.5002473592758179,1.5005630254745483
23,0.49999335408210754,0.5000282526016235,0.5000099539756775,1.500031590461731
24,0.5000216364860535,0.4999954104423523,0.49999770522117615,1.5000147819519043
