epoch,FinRecoModel_1_loss,FinRecoModel_2_loss,FinRecoModel_loss,loss
0,0.5012316703796387,0.45111221075057983,0.46907708048820496,1.4214211702346802
1,0.5234168767929077,0.5265909433364868,0.5325179100036621,1.5825257301330566
2,0.48184794187545776,0.481862336397171,0.48147866129875183,1.4451888799667358
3,0.47704747319221497,0.5576186180114746,0.48346152901649475,1.51812744140625
4,0.45847591757774353,0.5093359351158142,0.4188535213470459,1.3866653442382812
5,0.5569741725921631,0.5223895311355591,0.48641300201416016,1.5657767057418823
6,0.5657162070274353,0.45457038283348083,0.4273514449596405,1.4476380348205566
7,0.48100143671035767,0.5033991932868958,0.4157832860946655,1.400184154510498
8,0.5412554740905762,0.45463475584983826,0.5639870166778564,1.5598771572113037
9,0.5121708512306213,0.5155829787254333,0.5490953922271729,1.5768492221832275
