epoch,FinRecoModel_1_loss,FinRecoModel_2_loss,FinRecoModel_loss,loss
0,0.499932199716568,0.5001512169837952,0.5003176927566528,1.500401258468628
1,0.5000402927398682,0.5000008940696716,0.5001629590988159,1.500204086303711
2,0.5000337362289429,0.5000618696212769,0.5000768303871155,1.5001723766326904
3,0.5000006556510925,0.5000072717666626,0.5000349879264832,1.5000427961349487
4,0.49999624490737915,0.4999973773956299,0.5000002384185791,1.4999938011169434
5,0.5000118017196655,0.5000187754631042,0.4999920427799225,1.5000226497650146
6,0.5000141263008118,0.5000218152999878,0.4999913275241852,1.5000271797180176
7,0.49999159574508667,0.5000095963478088,0.49999383091926575,1.4999951124191284
8,0.5001349449157715,0.4998970031738281,0.4999117851257324,1.499943733215332
9,0.5127385258674622,0.489600270986557,0.46179378032684326,1.4641324281692505
10,0.40388497710227966,0.4793834686279297,0.45785418152809143,1.3411226272583008
11,0.5177019238471985,0.4918653666973114,0.626559853553772,1.6361273527145386
12,0.4935505986213684,0.493445485830307,0.5028859376907349,1.4898821115493774
13,0.5048639178276062,0.5278812050819397,0.4981573522090912,1.5309025049209595
14,0.5033583641052246,0.49973204731941223,0.5040131211280823,1.5071035623550415
15,0.4996986389160156,0.5014303922653198,0.49880239367485046,1.4999315738677979
16,0.501241147518158,0.5006114840507507,0.5006880164146423,1.5025407075881958
17,0.5004488825798035,0.5002800822257996,0.5001048445701599,1.5008338689804077
18,0.5000330209732056,0.5004010796546936,0.4990565776824951,1.4994906187057495
19,0.4999629557132721,0.5000651478767395,0.499558687210083,1.4995869398117065
20,0.4980311393737793,0.49969181418418884,0.5024963021278381,1.5002193450927734
21,0.49946174025535583,0.49968162178993225,0.4996393620967865,1.498782753944397
22,0.5009146332740784,0.4994772672653198,0.49877068400382996,1.499163031578064
23,0.4984993636608124,0.5015050172805786,0.5026033520698547,1.502607822418213
24,0.4984840452671051,0.49982380867004395,0.49712061882019043,1.4954283237457275
25,0.502996027469635,0.4969496726989746,0.5041666030883789,1.5041124820709229
26,0.5013530254364014,0.5029441714286804,0.500511109828949,1.5048083066940308
27,0.5001329779624939,0.5000630617141724,0.5001296997070312,1.5003256797790527
28,0.5007543563842773,0.5003938674926758,0.5006208419799805,1.501768946647644
29,0.49971362948417664,0.4997648000717163,0.49999940395355225,1.499477744102478
30,0.4995679557323456,0.5001386404037476,0.5000840425491333,1.4997907876968384
31,0.5005301237106323,0.4997785985469818,0.5000399947166443,1.500348687171936
32,0.5002298355102539,0.5000357627868652,0.5003847479820251,1.50065016746521
33,0.4999164640903473,0.5002055764198303,0.5000618696212769,1.5001838207244873
34,0.4998575448989868,0.4998917281627655,0.49991554021835327,1.4996649026870728
35,0.5002632737159729,0.5001064538955688,0.49979570508003235,1.5001654624938965
36,0.5001409649848938,0.4998835325241089,0.4996972680091858,1.4997217655181885
37,0.5003851056098938,0.5000314116477966,0.5003880858421326,1.5008045434951782
38,0.5000200271606445,0.5000901818275452,0.5003441572189331,1.500454306602478
39,0.49984583258628845,0.500079333782196,0.500171422958374,1.5000969171524048
40,0.5000497102737427,0.5000371932983398,0.5001212358474731,1.5002082586288452
41,0.500028669834137,0.49990543723106384,0.5000019073486328,1.4999361038208008
42,0.49993613362312317,0.49993792176246643,0.49997758865356445,1.4998517036437988
43,0.49993574619293213,0.5000517964363098,0.5000085830688477,1.4999960660934448
44,0.5002654194831848,0.49980664253234863,0.5001399517059326,1.50021231174469
45,0.4999511241912842,0.49980899691581726,0.49998828768730164,1.499748706817627
46,0.4998428225517273,0.49994611740112305,0.49985581636428833,1.4996449947357178
47,0.5002627968788147,0.4999200105667114,0.5000982284545898,1.500280737876892
48,0.5003131031990051,0.4997602105140686,0.4999414086341858,1.5000147819519043
49,0.49944135546684265,0.5000002980232239,0.5002546310424805,1.499696135520935
