epoch,FinRecoModel_1_loss,FinRecoModel_2_loss,FinRecoModel_loss,loss
0,0.5017978549003601,0.500832736492157,0.5019860863685608,1.504616618156433
1,0.5002740025520325,0.5002781748771667,0.4999631643295288,1.500515341758728
2,0.5000337362289429,0.5001754760742188,0.5002575516700745,1.5004671812057495
3,0.5000393986701965,0.49999725818634033,0.5000460743904114,1.5000826120376587
4,0.4999467432498932,0.500012218952179,0.4998216927051544,1.4997804164886475
5,0.5004464387893677,0.5002912282943726,0.500072181224823,1.5008095502853394
6,0.49988335371017456,0.49991464614868164,0.5003169775009155,1.500114917755127
7,0.499984472990036,0.49996548891067505,0.5002233982086182,1.5001732110977173
8,0.5000506639480591,0.4999944269657135,0.5000506043434143,1.5000957250595093
9,0.5000061392784119,0.5000070333480835,0.4999893009662628,1.5000026226043701
10,0.49996381998062134,0.5000123977661133,0.49996626377105713,1.4999428987503052
11,0.4999542236328125,0.5000309348106384,0.5000435709953308,1.5000289678573608
12,0.5025768280029297,0.5017932057380676,0.5041792392730713,1.5085493326187134
13,0.4999716877937317,0.5000848174095154,0.49996480345726013,1.5000214576721191
14,0.49960073828697205,0.5003727674484253,0.5043611526489258,1.504334807395935
15,0.5001422762870789,0.5003740787506104,0.5002216100692749,1.5007381439208984
16,0.49999985098838806,0.500057578086853,0.5001055002212524,1.5001628398895264
17,0.49995627999305725,0.49980106949806213,0.5000837445259094,1.4998412132263184
18,0.4995706379413605,0.5000248551368713,0.4995701014995575,1.499165654182434
19,0.4999238848686218,0.5036008358001709,0.4996803104877472,1.5032050609588623
20,0.49988114833831787,0.49943649768829346,0.5000791549682617,1.499396800994873
21,0.5004091858863831,0.49984684586524963,0.5003620982170105,1.5006178617477417
22,0.4999419152736664,0.5010769367218018,0.49936601519584656,1.5003849267959595
23,0.5002772212028503,0.49985334277153015,0.4997778534889221,1.4999085664749146
24,0.5000005960464478,0.5000901818275452,0.5003961324691772,1.5004870891571045
25,0.5000478029251099,0.4999420940876007,0.500102162361145,1.500092625617981
26,0.4999074339866638,0.4999132454395294,0.5000709295272827,1.4998912811279297
27,0.49999815225601196,0.5000275373458862,0.49999988079071045,1.5000258684158325
28,0.5000401735305786,0.49998989701271057,0.5000631809234619,1.5000929832458496
29,0.5000438094139099,0.5000920295715332,0.4999931752681732,1.500129222869873
